product_name,price,category,source,timestamp,discount_percent,is_bestseller,rating,view_count,sales_rank,url
Sample Product 4506,6259.693752692024,snacks,PayPorte,2025-04-28 17:39:45,10,True,2.7,877,46,https://www.payporte.com/products/84259
Sample Product 7661,9126.350212469937,food,Jiji,2025-04-28 17:39:45,20,True,3.0,887,33,https://www.jiji.com/products/43833
Sample Product 5014,8652.985784263332,soft-drinks,Konga,2025-04-28 17:39:45,20,False,4.5,159,36,https://www.konga.com/products/63645
Sample Product 7380,4284.5692441088,food,Slot,2025-04-28 17:39:45,20,False,2.7,570,25,https://www.slot.com/products/35235
Sample Product 8416,9056.639525465178,beverages,Jumia,2025-04-28 17:39:45,0,True,4.0,898,42,https://www.jumia.com/products/15746
Sample Product 2203,8225.169221304393,beverages,Slot,2025-04-28 17:39:45,15,True,1.8,449,42,https://www.slot.com/products/90928
Sample Product 4881,4504.865128882851,personal-care,Temu,2025-04-28 17:39:45,5,True,2.5,759,36,https://www.temu.com/products/29538
Sample Product 2374,8392.531292177173,detergents,Konga,2025-04-28 17:39:45,5,False,1.9,519,93,https://www.konga.com/products/92112
Sample Product 5894,2041.0808613385818,personal-care,Konga,2025-04-28 17:39:45,20,False,3.7,643,64,https://www.konga.com/products/71444
Sample Product 4125,3316.548882357987,food,Jiji,2025-04-28 17:39:45,15,True,2.9,338,10,https://www.jiji.com/products/13730
Sample Product 1488,6764.010524392266,beverages,Temu,2025-04-28 17:39:45,20,True,1.2,742,48,https://www.temu.com/products/91678
Sample Product 4933,5112.288089913886,beverages,Jumia,2025-04-28 17:39:45,5,False,1.8,580,29,https://www.jumia.com/products/36036
Sample Product 5717,5525.985248030819,food,Konga,2025-04-28 17:39:45,0,False,3.5,480,45,https://www.konga.com/products/43709
Sample Product 8355,7114.017554323157,personal-care,Jiji,2025-04-28 17:39:45,20,False,1.7,657,49,https://www.jiji.com/products/74226
Sample Product 6013,5132.310692660226,personal-care,Konga,2025-04-28 17:39:45,20,False,4.6,464,45,https://www.konga.com/products/62094
Sample Product 9530,8589.456393102375,detergents,PayPorte,2025-04-28 17:39:45,20,True,2.9,794,62,https://www.payporte.com/products/96451
Sample Product 7768,1223.152187200716,soft-drinks,PayPorte,2025-04-28 17:39:45,10,True,1.6,288,98,https://www.payporte.com/products/94382
Sample Product 9905,1654.281286224067,personal-care,Jiji,2025-04-28 17:39:45,15,False,2.1,640,26,https://www.jiji.com/products/93421
Sample Product 6441,8505.017299241743,snacks,Jumia,2025-04-28 17:39:45,20,False,2.7,763,95,https://www.jumia.com/products/79280
Sample Product 9226,7719.159529424535,snacks,Slot,2025-04-28 17:39:45,20,False,1.9,81,78,https://www.slot.com/products/37255
Sample Product 9111,6958.022020638916,personal-care,Jumia,2025-04-28 17:39:45,20,True,5.0,681,11,https://www.jumia.com/products/83736
Sample Product 1620,7186.451220698886,food,Konga,2025-04-28 17:39:45,0,True,3.0,541,7,https://www.konga.com/products/74389
Sample Product 4326,7345.083930556137,detergents,PayPorte,2025-04-28 17:39:45,10,True,3.6,902,37,https://www.payporte.com/products/66318
Sample Product 8017,878.877571322865,soft-drinks,Jiji,2025-04-28 17:39:45,10,True,2.6,335,86,https://www.jiji.com/products/13124
Sample Product 2743,2037.2438038786029,personal-care,Temu,2025-04-28 17:39:45,5,True,2.2,780,98,https://www.temu.com/products/39338
Sample Product 8735,7840.027707870373,food,Jumia,2025-04-28 17:39:45,20,True,4.4,346,82,https://www.jumia.com/products/11013
Sample Product 3698,1420.0114114307826,food,Slot,2025-04-28 17:39:45,10,False,4.4,312,64,https://www.slot.com/products/43917
Sample Product 1540,1202.1874238516439,personal-care,Jumia,2025-04-28 17:39:45,5,True,1.1,725,76,https://www.jumia.com/products/81895
Sample Product 2466,9237.779191806492,personal-care,Temu,2025-04-28 17:39:45,5,True,2.2,423,73,https://www.temu.com/products/28426
Sample Product 7061,872.0654407025319,snacks,Konga,2025-04-28 17:39:45,20,False,3.6,916,52,https://www.konga.com/products/67047
Sample Product 9649,6536.984529209462,food,Temu,2025-04-28 17:39:45,5,True,2.7,748,80,https://www.temu.com/products/96568
Sample Product 7617,3046.718561969613,beverages,Jumia,2025-04-28 17:39:45,5,True,4.0,606,95,https://www.jumia.com/products/58578
Sample Product 8290,6650.876811092669,soft-drinks,Jiji,2025-04-28 17:39:45,10,True,1.5,504,18,https://www.jiji.com/products/65081
Sample Product 4383,4111.927350647912,soft-drinks,PayPorte,2025-04-28 17:39:45,20,True,2.2,103,8,https://www.payporte.com/products/74626
Sample Product 8311,7402.559765450194,detergents,PayPorte,2025-04-28 17:39:45,20,True,1.0,134,9,https://www.payporte.com/products/28845
Sample Product 3383,8703.205798904688,beverages,Temu,2025-04-28 17:39:45,5,True,3.0,245,87,https://www.temu.com/products/67438
Sample Product 5554,2793.4318246253283,food,Temu,2025-04-28 17:39:45,15,False,2.1,32,14,https://www.temu.com/products/69673
Sample Product 7893,4990.516210736363,soft-drinks,Jumia,2025-04-28 17:39:45,0,False,4.0,440,49,https://www.jumia.com/products/24451
Sample Product 3329,3212.5797409668603,snacks,Jumia,2025-04-28 17:39:45,5,False,4.8,317,20,https://www.jumia.com/products/60696
Sample Product 3443,4182.132893475491,personal-care,Jumia,2025-04-28 17:39:45,0,True,1.4,410,48,https://www.jumia.com/products/26613
Sample Product 7722,1061.593433765142,beverages,Jumia,2025-04-28 17:39:45,20,False,3.3,576,54,https://www.jumia.com/products/41258
Sample Product 7800,8010.098782605746,detergents,Slot,2025-04-28 17:39:45,0,True,2.9,323,59,https://www.slot.com/products/59878
Sample Product 6270,5944.056491991879,detergents,Konga,2025-04-28 17:39:45,5,True,2.9,466,93,https://www.konga.com/products/36499
Sample Product 4490,8734.422124210447,snacks,PayPorte,2025-04-28 17:39:45,20,True,3.1,341,61,https://www.payporte.com/products/85610
Sample Product 6896,5051.720479772595,soft-drinks,Jiji,2025-04-28 17:39:45,10,False,1.7,279,36,https://www.jiji.com/products/67987
Sample Product 7937,3287.692136929797,snacks,Jumia,2025-04-28 17:39:45,15,False,3.2,793,56,https://www.jumia.com/products/54209
Sample Product 8400,9599.043386027406,soft-drinks,Slot,2025-04-28 17:39:45,0,False,2.0,244,31,https://www.slot.com/products/31983
Sample Product 2969,1521.8620859625712,soft-drinks,Jumia,2025-04-28 17:39:45,5,False,3.6,337,24,https://www.jumia.com/products/88225
Sample Product 4903,6234.335910409593,soft-drinks,Konga,2025-04-28 17:39:45,0,True,3.0,85,49,https://www.konga.com/products/31253
Sample Product 2300,8022.762310117648,food,Temu,2025-04-28 17:39:45,0,True,3.0,421,19,https://www.temu.com/products/31240
Sample Product 5730,6315.400943298648,detergents,Jumia,2025-04-28 17:39:45,0,False,3.6,50,51,https://www.jumia.com/products/53764
Sample Product 3020,7317.91945943975,personal-care,Temu,2025-04-28 17:39:45,15,True,3.4,358,97,https://www.temu.com/products/40690
Sample Product 4218,925.7389365059873,detergents,Jiji,2025-04-28 17:39:45,5,True,1.6,47,96,https://www.jiji.com/products/24047
Sample Product 1780,9407.779935896797,snacks,PayPorte,2025-04-28 17:39:45,20,True,3.0,693,100,https://www.payporte.com/products/79142
Sample Product 3333,9162.929283805424,food,Temu,2025-04-28 17:39:45,5,False,2.2,106,45,https://www.temu.com/products/13750
Sample Product 3775,1930.5346668792956,personal-care,PayPorte,2025-04-28 17:39:45,5,True,2.8,50,18,https://www.payporte.com/products/73444
Sample Product 8945,8985.511753258363,snacks,Konga,2025-04-28 17:39:45,10,False,3.8,896,22,https://www.konga.com/products/49904
Sample Product 7736,8122.011128675529,personal-care,Slot,2025-04-28 17:39:45,20,True,1.9,632,60,https://www.slot.com/products/28288
Sample Product 7113,2574.621440552103,beverages,Jumia,2025-04-28 17:39:45,15,False,4.1,274,51,https://www.jumia.com/products/92769
Sample Product 4573,5913.615760785872,beverages,Konga,2025-04-28 17:39:45,15,False,5.0,767,44,https://www.konga.com/products/88087
Sample Product 5904,6013.887647318212,soft-drinks,Temu,2025-04-28 17:39:45,0,False,1.8,590,70,https://www.temu.com/products/89380
Sample Product 1436,1044.177792109554,detergents,Jiji,2025-04-28 17:39:45,10,False,4.5,385,53,https://www.jiji.com/products/90477
Sample Product 8085,5509.897689927904,personal-care,Jumia,2025-04-28 17:39:45,0,False,3.8,413,79,https://www.jumia.com/products/24065
Sample Product 4852,6228.764862953336,soft-drinks,Jiji,2025-04-28 17:39:45,0,True,4.9,821,69,https://www.jiji.com/products/79025
Sample Product 5361,6734.828128940888,food,Jumia,2025-04-28 17:39:45,0,True,1.9,610,24,https://www.jumia.com/products/23549
Sample Product 8293,9703.857348471962,soft-drinks,PayPorte,2025-04-28 17:39:45,10,False,1.6,16,43,https://www.payporte.com/products/14820
Sample Product 6317,8236.345350810969,soft-drinks,Temu,2025-04-28 17:39:45,10,False,5.0,809,49,https://www.temu.com/products/42359
Sample Product 1009,9117.44358738217,beverages,Jiji,2025-04-28 17:39:45,5,True,1.8,667,51,https://www.jiji.com/products/49310
Sample Product 1359,9638.485336780752,detergents,Temu,2025-04-28 17:39:45,20,True,1.7,319,5,https://www.temu.com/products/32813
Sample Product 7895,7872.234824192173,detergents,Jumia,2025-04-28 17:39:45,20,False,4.2,630,12,https://www.jumia.com/products/66181
Sample Product 1036,8560.156201733467,personal-care,Temu,2025-04-28 17:39:45,20,False,2.6,93,42,https://www.temu.com/products/81189
Sample Product 5567,2176.4696312047804,soft-drinks,Jiji,2025-04-28 17:39:45,15,True,4.2,441,65,https://www.jiji.com/products/48321
Sample Product 7082,7207.465935776627,detergents,Jiji,2025-04-28 17:39:45,0,False,4.5,462,38,https://www.jiji.com/products/34705
Sample Product 9876,8321.090801836404,soft-drinks,Temu,2025-04-28 17:39:45,10,False,2.8,204,22,https://www.temu.com/products/52097
Sample Product 5169,604.0322459615669,snacks,Slot,2025-04-28 17:39:45,0,False,3.8,375,62,https://www.slot.com/products/18304
Sample Product 3505,5470.69603308191,soft-drinks,Temu,2025-04-28 17:39:45,10,False,1.1,459,8,https://www.temu.com/products/28164
Sample Product 7560,8317.329165409727,soft-drinks,Jiji,2025-04-28 17:39:45,0,True,2.4,428,100,https://www.jiji.com/products/60691
Sample Product 6424,8398.589923360274,food,Temu,2025-04-28 17:39:45,5,False,2.5,612,26,https://www.temu.com/products/48485
Sample Product 8131,1067.910378171365,snacks,Temu,2025-04-28 17:39:45,0,False,1.9,128,9,https://www.temu.com/products/62562
Sample Product 9217,6592.609497524248,soft-drinks,Slot,2025-04-28 17:39:45,10,False,2.8,343,19,https://www.slot.com/products/45024
Sample Product 5021,1214.0507316184085,food,Slot,2025-04-28 17:39:45,15,False,3.6,186,81,https://www.slot.com/products/95310
Sample Product 4873,6240.257267660496,snacks,Konga,2025-04-28 17:39:45,20,False,2.3,814,49,https://www.konga.com/products/68346
Sample Product 7657,7832.5481906109535,personal-care,Jumia,2025-04-28 17:39:45,10,False,3.3,245,86,https://www.jumia.com/products/91475
Sample Product 5794,7265.6454403555545,detergents,PayPorte,2025-04-28 17:39:45,5,False,1.7,126,86,https://www.payporte.com/products/50718
Sample Product 8331,5524.075737657643,personal-care,PayPorte,2025-04-28 17:39:45,10,True,2.0,236,6,https://www.payporte.com/products/29725
Sample Product 3812,464.46166645733604,snacks,Jumia,2025-04-28 17:39:45,0,True,2.0,77,66,https://www.jumia.com/products/18284
Sample Product 1595,7651.902360607498,food,Temu,2025-04-28 17:39:45,10,True,1.4,500,67,https://www.temu.com/products/14842
Sample Product 7527,1246.5183932278023,detergents,Konga,2025-04-28 17:39:45,10,True,4.1,21,18,https://www.konga.com/products/65029
Sample Product 3095,10130.855252104195,food,Jumia,2025-04-28 17:39:45,5,False,4.5,448,84,https://www.jumia.com/products/84669
Sample Product 7064,9853.656905052447,personal-care,Jumia,2025-04-28 17:39:45,0,False,3.9,134,98,https://www.jumia.com/products/80911
Sample Product 7108,3704.250071635271,personal-care,Slot,2025-04-28 17:39:45,10,True,2.7,175,86,https://www.slot.com/products/22168
Sample Product 9371,1012.6701247501557,soft-drinks,Slot,2025-04-28 17:39:45,10,False,4.3,171,56,https://www.slot.com/products/53979
Sample Product 4246,5202.2531279039285,snacks,Slot,2025-04-28 17:39:45,0,True,3.6,388,80,https://www.slot.com/products/72545
Sample Product 1603,886.8956888913177,detergents,Temu,2025-04-28 17:39:45,20,True,3.1,44,61,https://www.temu.com/products/84600
Sample Product 3579,9682.671077234261,food,Jumia,2025-04-28 17:39:45,15,True,4.1,359,18,https://www.jumia.com/products/21418
Sample Product 5211,7814.278978465692,beverages,PayPorte,2025-04-28 17:39:45,20,True,3.2,780,42,https://www.payporte.com/products/62417
Sample Product 5249,10158.560687063034,food,Konga,2025-04-28 17:39:45,5,True,1.9,105,5,https://www.konga.com/products/26653
Sample Product 2439,3847.4818375460072,personal-care,Slot,2025-04-28 17:39:45,20,True,2.6,618,9,https://www.slot.com/products/95200
Sample Product 9784,2725.167787451478,personal-care,PayPorte,2025-04-28 17:39:45,20,False,1.4,385,89,https://www.payporte.com/products/91228
Sample Product 5416,1855.229853678493,beverages,Jumia,2025-04-28 17:39:45,20,False,2.4,794,16,https://www.jumia.com/products/12941
Sample Product 1688,3021.576616076221,beverages,Temu,2025-04-28 17:39:45,5,True,2.9,527,89,https://www.temu.com/products/27426
Sample Product 8341,6933.7587259218635,snacks,Jiji,2025-04-28 17:39:45,0,True,1.3,362,79,https://www.jiji.com/products/35720
Sample Product 2286,1616.7109576020139,snacks,Temu,2025-04-28 17:39:45,15,True,1.5,83,67,https://www.temu.com/products/53430
Sample Product 5881,7735.0300696838585,soft-drinks,Temu,2025-04-28 17:39:45,15,False,4.3,560,46,https://www.temu.com/products/93536
Sample Product 9265,1284.4637448864923,detergents,Temu,2025-04-28 17:39:45,15,True,2.8,272,43,https://www.temu.com/products/30004
Sample Product 8195,7559.718887994678,beverages,Temu,2025-04-28 17:39:45,20,False,3.7,353,33,https://www.temu.com/products/92413
Sample Product 1196,6733.173272412633,soft-drinks,Konga,2025-04-28 17:39:45,20,False,2.9,860,46,https://www.konga.com/products/94519
Sample Product 4933,10537.978789922337,detergents,Slot,2025-04-28 17:39:45,15,True,1.2,657,4,https://www.slot.com/products/95931
Sample Product 1155,8047.966791764773,detergents,Slot,2025-04-28 17:39:45,0,True,2.6,197,10,https://www.slot.com/products/51627
Sample Product 2115,5873.993528882933,soft-drinks,PayPorte,2025-04-28 17:39:45,0,True,4.0,677,11,https://www.payporte.com/products/39139
Sample Product 9443,2263.135063051326,snacks,Jiji,2025-04-28 17:39:45,0,True,1.2,544,44,https://www.jiji.com/products/33458
Sample Product 1545,8947.270646698093,detergents,Jumia,2025-04-28 17:39:45,20,True,2.1,738,77,https://www.jumia.com/products/67216
Sample Product 2947,10140.505876512461,personal-care,Jumia,2025-04-28 17:39:45,0,False,2.2,50,47,https://www.jumia.com/products/35719
Sample Product 5790,6628.5122556691895,soft-drinks,Jumia,2025-04-28 17:39:45,5,True,4.9,221,85,https://www.jumia.com/products/12283
Sample Product 5861,4369.404502537963,snacks,Temu,2025-04-28 17:39:45,15,True,1.1,731,49,https://www.temu.com/products/26697
Sample Product 4187,9039.708863913364,detergents,Jumia,2025-04-28 17:39:45,15,False,5.0,53,20,https://www.jumia.com/products/44837
Sample Product 9758,8431.186240381605,soft-drinks,Jiji,2025-04-28 17:39:45,15,True,3.0,251,53,https://www.jiji.com/products/99674
Sample Product 4514,4615.250703363946,detergents,Jiji,2025-04-28 17:39:45,5,True,2.5,314,70,https://www.jiji.com/products/73653
Sample Product 2073,978.6241670841252,soft-drinks,Temu,2025-04-28 17:39:45,0,True,1.1,202,63,https://www.temu.com/products/87096
Sample Product 1165,8753.705313484506,snacks,Temu,2025-04-28 17:39:45,0,False,2.4,275,82,https://www.temu.com/products/34112
Sample Product 5327,5728.888737788847,soft-drinks,Jumia,2025-04-28 17:39:45,20,False,1.9,59,44,https://www.jumia.com/products/23142
Sample Product 8381,3022.3113732658235,soft-drinks,PayPorte,2025-04-28 17:39:45,15,False,4.7,318,12,https://www.payporte.com/products/48587
Sample Product 3102,6715.224839206506,detergents,Jumia,2025-04-28 17:39:45,5,False,3.8,251,49,https://www.jumia.com/products/33324
Sample Product 5670,2303.8772554661396,detergents,Slot,2025-04-28 17:39:45,0,False,1.5,649,10,https://www.slot.com/products/50526
Sample Product 7974,4928.828365977031,food,Temu,2025-04-28 17:39:45,10,False,4.9,207,12,https://www.temu.com/products/32331
Sample Product 2599,2821.503959270154,beverages,Konga,2025-04-28 17:39:45,0,False,3.6,376,48,https://www.konga.com/products/14364
Sample Product 1037,5725.70504411805,personal-care,Konga,2025-04-28 17:39:45,15,False,1.5,854,47,https://www.konga.com/products/29120
Sample Product 7248,3893.593989489671,soft-drinks,Temu,2025-04-28 17:39:45,15,True,1.3,73,99,https://www.temu.com/products/82085
Sample Product 4292,2150.208196826226,detergents,Jumia,2025-04-28 17:39:45,0,False,4.0,325,92,https://www.jumia.com/products/99853
Sample Product 2981,1616.7072525338149,beverages,Slot,2025-04-28 17:39:45,5,True,4.9,111,2,https://www.slot.com/products/85658
Sample Product 9634,6288.905905756326,snacks,PayPorte,2025-04-28 17:39:45,0,True,2.9,871,16,https://www.payporte.com/products/55205
Sample Product 8487,4285.78007150131,snacks,Temu,2025-04-28 17:39:45,15,True,3.5,694,32,https://www.temu.com/products/91712
Sample Product 3214,2059.2613187626657,soft-drinks,Temu,2025-04-28 17:39:45,20,False,1.1,515,93,https://www.temu.com/products/46910
Sample Product 4246,2985.6885277649485,beverages,Jiji,2025-04-28 17:39:45,10,True,4.5,696,46,https://www.jiji.com/products/12154
Sample Product 5794,4946.007167462133,personal-care,Slot,2025-04-28 17:39:45,10,False,2.9,212,54,https://www.slot.com/products/55760
Sample Product 5876,5331.017261179882,snacks,Jumia,2025-04-28 17:39:45,20,False,2.3,313,20,https://www.jumia.com/products/73017
Sample Product 1979,6284.817441048373,snacks,Slot,2025-04-28 17:39:45,10,False,2.7,22,13,https://www.slot.com/products/54747
Sample Product 2250,2043.2448362743744,snacks,Konga,2025-04-28 17:39:45,20,True,2.4,493,6,https://www.konga.com/products/18306
Sample Product 9849,7723.428261426985,beverages,Jiji,2025-04-28 17:39:45,10,True,4.9,401,43,https://www.jiji.com/products/14384
Sample Product 8115,10111.151066520175,food,Slot,2025-04-28 17:39:45,10,False,3.9,734,2,https://www.slot.com/products/84423
Sample Product 5024,4848.557802785627,soft-drinks,Temu,2025-04-28 17:39:45,20,True,2.1,613,28,https://www.temu.com/products/67123
Sample Product 2003,5656.413769933581,snacks,PayPorte,2025-04-28 17:39:45,0,False,3.0,910,71,https://www.payporte.com/products/42756
Sample Product 5921,3023.0067918042087,personal-care,PayPorte,2025-04-28 17:39:45,0,True,1.3,362,41,https://www.payporte.com/products/75726
Sample Product 6570,4367.402834992228,beverages,PayPorte,2025-04-28 17:39:45,20,True,4.1,265,10,https://www.payporte.com/products/49767
Sample Product 1858,7497.602264118653,beverages,PayPorte,2025-04-28 17:39:45,15,False,4.9,369,88,https://www.payporte.com/products/26457
Sample Product 1442,2024.0650282550005,snacks,Jiji,2025-04-28 17:39:45,10,True,1.4,23,15,https://www.jiji.com/products/86716
Sample Product 8647,8897.706078811178,beverages,Temu,2025-04-28 17:39:45,10,False,1.0,622,24,https://www.temu.com/products/47276
Sample Product 4437,8292.317713586734,soft-drinks,Temu,2025-04-28 17:39:45,0,True,1.0,378,4,https://www.temu.com/products/46779
Sample Product 1183,3577.281848912358,snacks,Konga,2025-04-28 17:39:45,10,True,3.0,17,12,https://www.konga.com/products/86981
Sample Product 3740,3313.1553810549754,detergents,Temu,2025-04-28 17:39:45,5,False,2.0,517,31,https://www.temu.com/products/68155
Sample Product 8968,8336.731389930233,soft-drinks,Konga,2025-04-28 17:39:45,10,False,4.1,827,24,https://www.konga.com/products/19205
Sample Product 4215,1858.101131285606,personal-care,Slot,2025-04-28 17:39:45,5,True,4.9,224,5,https://www.slot.com/products/25533
Sample Product 9750,2322.831748315685,detergents,Slot,2025-04-28 17:39:45,20,True,3.3,48,64,https://www.slot.com/products/94307
Sample Product 7807,5141.660993876627,soft-drinks,Slot,2025-04-28 17:39:45,0,False,3.7,373,81,https://www.slot.com/products/75713
Sample Product 8222,3170.8114952926935,soft-drinks,Jiji,2025-04-28 17:39:45,20,False,3.3,537,51,https://www.jiji.com/products/54470
Sample Product 4236,8971.228605480677,detergents,Slot,2025-04-28 17:39:45,15,False,3.7,190,9,https://www.slot.com/products/93578
Sample Product 2796,5831.85228635149,soft-drinks,Slot,2025-04-28 17:39:45,10,True,2.5,642,49,https://www.slot.com/products/87069
Sample Product 5620,9480.807996971187,personal-care,Jiji,2025-04-28 17:39:45,5,True,2.7,148,31,https://www.jiji.com/products/69286
Sample Product 1697,2169.0492504458025,detergents,Jumia,2025-04-28 17:39:45,20,True,2.6,623,53,https://www.jumia.com/products/87388
Sample Product 7069,832.6638411680262,food,Slot,2025-04-28 17:39:45,20,True,4.1,227,14,https://www.slot.com/products/16443
Sample Product 9734,8876.008723755962,beverages,Jiji,2025-04-28 17:39:45,20,True,1.3,478,86,https://www.jiji.com/products/91495
Sample Product 2461,8306.109956710043,beverages,Jiji,2025-04-28 17:39:45,0,True,3.6,472,7,https://www.jiji.com/products/85136
Sample Product 3988,3876.3708370928725,food,Konga,2025-04-28 17:39:45,15,True,4.0,98,32,https://www.konga.com/products/83767
Sample Product 6764,5538.224830955763,soft-drinks,Jiji,2025-04-28 17:39:45,10,False,1.7,735,18,https://www.jiji.com/products/73721
Sample Product 4593,8521.681703181537,soft-drinks,Jiji,2025-04-28 17:39:45,0,False,2.3,831,34,https://www.jiji.com/products/71072
Sample Product 6777,4179.661827486656,food,Temu,2025-04-28 17:39:45,20,True,3.7,629,98,https://www.temu.com/products/32527
Sample Product 1614,4537.713600464376,soft-drinks,PayPorte,2025-04-28 17:39:45,5,False,4.4,625,42,https://www.payporte.com/products/58801
Sample Product 5723,3804.480806757095,soft-drinks,Jiji,2025-04-28 17:39:45,0,True,3.3,267,56,https://www.jiji.com/products/59394
Sample Product 6159,6915.868883319771,soft-drinks,Slot,2025-04-28 17:39:45,15,True,1.4,270,17,https://www.slot.com/products/28730
Sample Product 3120,7641.709703560506,food,Jumia,2025-04-28 17:39:45,0,False,1.2,62,18,https://www.jumia.com/products/46319
Sample Product 1682,7498.182720890336,soft-drinks,Slot,2025-04-28 17:39:45,5,True,4.4,711,45,https://www.slot.com/products/30587
Sample Product 6506,2972.935880801731,food,Jumia,2025-04-28 17:39:45,20,True,3.1,556,9,https://www.jumia.com/products/17938
Sample Product 2497,6160.04053776577,detergents,Temu,2025-04-28 17:39:45,10,False,1.4,39,78,https://www.temu.com/products/46056
Sample Product 1188,9023.004075581432,snacks,PayPorte,2025-04-28 17:39:45,20,True,4.8,262,71,https://www.payporte.com/products/68517
Sample Product 3301,8841.521248933788,detergents,Konga,2025-04-28 17:39:45,20,False,4.9,482,80,https://www.konga.com/products/17344
Sample Product 5898,679.9612558520332,personal-care,Slot,2025-04-21 17:39:45,10,True,3.2,44,57,https://www.slot.com/products/86306
Sample Product 7659,6164.51626916645,beverages,Jumia,2025-04-21 17:39:45,15,False,3.8,508,77,https://www.jumia.com/products/66354
Sample Product 7934,7601.729351003307,food,Slot,2025-04-21 17:39:45,15,False,2.3,211,79,https://www.slot.com/products/42240
Sample Product 7765,10534.079926566594,personal-care,Konga,2025-04-21 17:39:45,0,True,1.9,618,26,https://www.konga.com/products/26006
Sample Product 2400,3805.344487963832,personal-care,Slot,2025-04-21 17:39:45,0,True,4.6,442,32,https://www.slot.com/products/28866
Sample Product 5687,4281.412302647399,personal-care,Slot,2025-04-21 17:39:45,15,False,1.5,211,79,https://www.slot.com/products/60877
Sample Product 9556,2716.659757044868,beverages,Slot,2025-04-21 17:39:45,15,True,4.6,651,12,https://www.slot.com/products/57948
Sample Product 1894,2968.368400384817,detergents,PayPorte,2025-04-21 17:39:45,10,False,1.7,316,20,https://www.payporte.com/products/96827
Sample Product 8991,7815.167992184687,snacks,Temu,2025-04-21 17:39:45,5,False,3.7,480,79,https://www.temu.com/products/64912
Sample Product 9432,9032.298525785165,detergents,Jiji,2025-04-21 17:39:45,20,False,4.3,680,18,https://www.jiji.com/products/51866
Sample Product 1194,1159.3992467864698,detergents,Konga,2025-04-21 17:39:45,5,False,3.9,654,56,https://www.konga.com/products/26597
Sample Product 1653,7808.530483553085,food,Konga,2025-04-21 17:39:45,10,False,2.5,664,15,https://www.konga.com/products/73202
Sample Product 3021,4781.386627525833,snacks,Temu,2025-04-21 17:39:45,5,True,4.2,680,48,https://www.temu.com/products/13844
Sample Product 7441,706.1085617611681,beverages,Temu,2025-04-21 17:39:45,15,True,3.6,615,56,https://www.temu.com/products/98459
Sample Product 3668,6011.827588685756,food,Temu,2025-04-21 17:39:45,20,False,3.2,321,57,https://www.temu.com/products/35779
Sample Product 9950,1939.6903379054281,snacks,Slot,2025-04-21 17:39:45,15,False,1.9,60,59,https://www.slot.com/products/10044
Sample Product 2900,6883.07246124599,beverages,Slot,2025-04-21 17:39:45,10,False,2.0,462,25,https://www.slot.com/products/74115
Sample Product 5780,2242.130659781431,beverages,Jumia,2025-04-21 17:39:45,15,True,4.2,459,67,https://www.jumia.com/products/14222
Sample Product 6378,2852.847902234937,detergents,PayPorte,2025-04-21 17:39:45,5,False,1.7,754,22,https://www.payporte.com/products/42277
Sample Product 7249,2369.057366118219,food,Jiji,2025-04-21 17:39:45,15,True,3.8,163,57,https://www.jiji.com/products/63217
Sample Product 5429,5558.192783954607,food,Temu,2025-04-21 17:39:45,15,True,3.7,472,52,https://www.temu.com/products/81782
Sample Product 6640,6061.2132407827985,detergents,Temu,2025-04-21 17:39:45,20,True,3.4,111,35,https://www.temu.com/products/83532
Sample Product 9383,7539.945638878428,food,Jumia,2025-04-21 17:39:45,20,True,1.5,731,42,https://www.jumia.com/products/89912
Sample Product 5634,3322.808442317392,food,Jumia,2025-04-21 17:39:45,5,True,3.8,191,49,https://www.jumia.com/products/34130
Sample Product 3164,5896.802179610938,personal-care,Slot,2025-04-21 17:39:45,10,True,1.7,425,34,https://www.slot.com/products/12248
Sample Product 8798,552.8108892824678,beverages,Konga,2025-04-21 17:39:45,0,True,3.5,282,9,https://www.konga.com/products/59073
Sample Product 2691,1937.0958697233796,soft-drinks,Jiji,2025-04-21 17:39:45,20,True,1.1,526,57,https://www.jiji.com/products/56305
Sample Product 5925,3258.2944413559994,personal-care,Slot,2025-04-21 17:39:45,20,True,3.6,200,50,https://www.slot.com/products/75150
Sample Product 6885,7942.503418997292,detergents,PayPorte,2025-04-21 17:39:45,5,True,3.8,363,22,https://www.payporte.com/products/87325
Sample Product 1980,7176.413346381057,personal-care,Temu,2025-04-21 17:39:45,0,True,4.7,86,27,https://www.temu.com/products/55308
Sample Product 9823,6772.760360857404,snacks,Jumia,2025-04-21 17:39:45,5,False,2.1,25,25,https://www.jumia.com/products/14061
Sample Product 1969,3496.885391113465,snacks,Jumia,2025-04-21 17:39:45,20,True,1.6,128,40,https://www.jumia.com/products/60688
Sample Product 2275,6338.830502239629,soft-drinks,PayPorte,2025-04-21 17:39:45,20,True,2.2,16,46,https://www.payporte.com/products/54285
Sample Product 5044,2339.6721094577665,snacks,Slot,2025-04-21 17:39:45,15,True,4.5,342,64,https://www.slot.com/products/41765
Sample Product 6784,3705.994218506289,detergents,Jumia,2025-04-21 17:39:45,15,False,1.6,320,75,https://www.jumia.com/products/25906
Sample Product 5862,9012.57473824198,personal-care,Konga,2025-04-21 17:39:45,20,False,4.2,145,99,https://www.konga.com/products/25628
Sample Product 5011,7498.610587715114,soft-drinks,Temu,2025-04-21 17:39:45,20,False,1.7,265,56,https://www.temu.com/products/90526
